originating-authority-charge-identifier,number_of_polygons,number_of_points,number_of_lines,avg_area_(m^3),area_standard_derivation_(+-),smallest_area_(m^3),largest_area_(m^3)
20181,1,0,0,41.02540000433387,,41.02540000433387,41.02540000433387
20182,1,0,0,51.09072999922976,,51.09072999922976,51.09072999922976
20183,1,0,0,102.33920550179897,,102.33920550179897,102.33920550179897
20184,1,0,0,51.7518000036211,,51.7518000036211,51.7518000036211
20185,1,0,0,38.69899999536539,,38.69899999536539,38.69899999536539
20186,1,0,0,51.86010000206583,,51.86010000206583,51.86010000206583
20187,1,0,0,37.55159999539395,,37.55159999539395,37.55159999539395
20189,1,0,0,57.55274999552924,,57.55274999552924,57.55274999552924
20190,1,0,0,38.09440000453908,,38.09440000453908,38.09440000453908
20191,1,0,0,238.3794490034092,,238.3794490034092,238.3794490034092
20192,1,0,0,238.3794490034092,,238.3794490034092,238.3794490034092
20194,1,0,0,1325.8302659892975,,1325.8302659892975,1325.8302659892975
20195,1,0,0,1325.8302659892975,,1325.8302659892975,1325.8302659892975
20197,1,0,0,341.76681399451934,,341.76681399451934,341.76681399451934
20198,1,0,0,1025.8318549766,,1025.8318549766,1025.8318549766
20199,1,0,0,80.84713999959156,,80.84713999959156,80.84713999959156
20200,1,0,0,79.0450000063301,,79.0450000063301,79.0450000063301
20201,1,0,0,41.27070000851621,,41.27070000851621,41.27070000851621
20203,1,0,0,385.42841550507063,,385.42841550507063,385.42841550507063
20204,1,0,0,740.7601579948133,,740.7601579948133,740.7601579948133
20205,1,0,0,361.5445614800031,,361.5445614800031,361.5445614800031
20206,1,0,0,670.9687514610287,,670.9687514610287,670.9687514610287
20207,1,0,0,68.64803348747489,,68.64803348747489,68.64803348747489
20208,1,0,0,21668.976856037574,,21668.976856037574,21668.976856037574
20209,1,0,0,333.82165900661647,,333.82165900661647,333.82165900661647
20210,1,0,0,597.0344710035585,,597.0344710035585,597.0344710035585
20211,1,0,0,780.5630250782446,,780.5630250782446,780.5630250782446
20212,1,0,0,854.5610339917123,,854.5610339917123,854.5610339917123
20213,1,0,0,512.1941789763266,,512.1941789763266,512.1941789763266
20215,1,0,0,513.6859370045679,,513.6859370045679,513.6859370045679
20216,1,0,0,418.1877025136539,,418.1877025136539,418.1877025136539
20217,1,0,0,337.7310790123702,,337.7310790123702,337.7310790123702
20218,1,0,0,351.86426699574815,,351.86426699574815,351.86426699574815
20219,1,0,0,293.34663500695353,,293.34663500695353,293.34663500695353
20220,1,0,0,369.3005565220895,,369.3005565220895,369.3005565220895
20221,1,0,0,425.10835751094623,,425.10835751094623,425.10835751094623
20222,1,0,0,338.9118319923909,,338.9118319923909,338.9118319923909
20224,1,0,0,396.92490798041183,,396.92490798041183,396.92490798041183
20225,1,0,0,382.9420750019857,,382.9420750019857,382.9420750019857
20226,1,0,0,422.6650494729365,,422.6650494729365,422.6650494729365
20227,1,0,0,440.18312649128796,,440.18312649128796,440.18312649128796
20229,1,0,0,141.67564299600318,,141.67564299600318,141.67564299600318
20231,1,0,0,280.31147844668203,,280.31147844668203,280.31147844668203
20232,1,0,0,263.666250009097,,263.666250009097,263.666250009097
20233,1,0,0,285.1339499955488,,285.1339499955488,285.1339499955488
20234,1,0,0,219.13444997984396,,219.13444997984396,219.13444997984396
20235,1,0,0,542.82486754785,,542.82486754785,542.82486754785
20236,1,0,0,509.3327625123667,,509.3327625123667,509.3327625123667
20237,1,0,0,296.26769148836956,,296.26769148836956,296.26769148836956
20238,1,0,0,306.13432349149525,,306.13432349149525,306.13432349149525
20239,1,0,0,160.63325673759692,,160.63325673759692,160.63325673759692
20240,1,0,0,398.983000011259,,398.983000011259,398.983000011259
20241,1,0,0,445.8768500280392,,445.8768500280392,445.8768500280392
20242,1,0,0,309.43547666877333,,309.43547666877333,309.43547666877333
20243,1,0,0,345.65470000716306,,345.65470000716306,345.65470000716306
20245,1,0,0,330.0168094920556,,330.0168094920556,330.0168094920556
20246,1,0,0,265.5946150007513,,265.5946150007513,265.5946150007513
20247,1,0,0,415.50710000315405,,415.50710000315405,415.50710000315405
20248,1,0,0,336.7408399977572,,336.7408399977572,336.7408399977572
20249,1,0,0,566.2636000090615,,566.2636000090615,566.2636000090615
20250,1,0,0,431.76814995679,,431.76814995679,431.76814995679
20251,1,0,0,72.18564999425263,,72.18564999425263,72.18564999425263
20252,1,0,0,449.04995001694016,,449.04995001694016,449.04995001694016
20253,1,0,0,356.7020849820378,,356.7020849820378,356.7020849820378
20254,1,0,0,288.2214000099826,,288.2214000099826,288.2214000099826
20255,1,0,0,284.11120000043195,,284.11120000043195,284.11120000043195
20256,1,0,0,303.0415999789178,,303.0415999789178,303.0415999789178
20257,1,0,0,245.4174033824857,,245.4174033824857,245.4174033824857
20258,1,0,0,246.75916555626765,,246.75916555626765,246.75916555626765
20259,1,0,0,397.59169999954986,,397.59169999954986,397.59169999954986
20260,1,0,0,3927.1853300256985,,3927.1853300256985,3927.1853300256985
20261,1,0,0,401.80748904870444,,401.80748904870444,401.80748904870444
20262,1,0,0,310.82275899950855,,310.82275899950855,310.82275899950855
20263,1,0,0,320.4966144649316,,320.4966144649316,320.4966144649316
20264,1,0,0,456.6453107262643,,456.6453107262643,456.6453107262643
20265,1,0,0,467.3580483114419,,467.3580483114419,467.3580483114419
20266,1,0,0,390.07419999017554,,390.07419999017554,390.07419999017554
20267,1,0,0,388.42713400145533,,388.42713400145533,388.42713400145533
20268,1,0,0,19212.68672604186,,19212.68672604186,19212.68672604186
20269,1,0,0,385.2974530819778,,385.2974530819778,385.2974530819778
20270,1,0,0,335.4413470065574,,335.4413470065574,335.4413470065574
20271,1,0,0,527.6976619594327,,527.6976619594327,527.6976619594327
20272,1,0,0,375.853526503577,,375.853526503577,375.853526503577
20273,1,0,0,531.9277530047442,,531.9277530047442,531.9277530047442
20274,1,0,0,629.1070855066766,,629.1070855066766,629.1070855066766
20275,1,0,0,498.1017410234501,,498.1017410234501,498.1017410234501
20276,1,0,0,624.7991164996085,,624.7991164996085,624.7991164996085
20277,1,0,0,442.46614492602953,,442.46614492602953,442.46614492602953
20278,1,0,0,419.18497048510534,,419.18497048510534,419.18497048510534
20279,1,0,0,685.6551285631781,,685.6551285631781,685.6551285631781
20280,1,0,0,299.68664248865866,,299.68664248865866,299.68664248865866
20281,1,0,0,228.42700549529548,,228.42700549529548,228.42700549529548
20282,1,0,0,355.85986948238696,,355.85986948238696,355.85986948238696
20283,1,0,0,240.6964125024448,,240.6964125024448,240.6964125024448
20284,1,0,0,358.47949998531453,,358.47949998531453,358.47949998531453
20285,1,0,0,114.7707999921519,,114.7707999921519,114.7707999921519
20287,1,0,0,222.46498249655062,,222.46498249655062,222.46498249655062
20288,1,0,0,244.4128145053238,,244.4128145053238,244.4128145053238
20289,1,0,0,295.53310302186134,,295.53310302186134,295.53310302186134
20290,1,0,0,384.6520225018719,,384.6520225018719,384.6520225018719
20291,1,0,0,238.7889500070982,,238.7889500070982,238.7889500070982
20292,1,0,0,275.3430949934575,,275.3430949934575,275.3430949934575
20293,1,0,0,288.42948400364924,,288.42948400364924,288.42948400364924
20294,1,0,0,547.4215270048389,,547.4215270048389,547.4215270048389
20296,1,0,0,62.975900002139355,,62.975900002139355,62.975900002139355
20297,1,0,0,75.56299999840996,,75.56299999840996,75.56299999840996
20298,1,0,0,334.14080000919483,,334.14080000919483,334.14080000919483
20299,1,0,0,52.805250002081536,,52.805250002081536,52.805250002081536
20300,1,0,0,53.398970006688906,,53.398970006688906,53.398970006688906
20301,1,0,0,217.13071049667383,,217.13071049667383,217.13071049667383
20302,1,0,0,217.13071049667383,,217.13071049667383,217.13071049667383
20303,1,0,0,171.6344199902142,,171.6344199902142,171.6344199902142
20304,1,0,0,375.62003850586,,375.62003850586,375.62003850586
20305,1,0,0,313.4943904861792,,313.4943904861792,313.4943904861792
20306,2,0,0,74.51985500105012,6.91685488624132,69.62890000650557,79.41080999559466
20308,1,0,0,103.70610000263726,,103.70610000263726,103.70610000263726
20309,1,0,0,147.40279999496354,,147.40279999496354,147.40279999496354
20310,1,0,0,57.529349994889756,,57.529349994889756,57.529349994889756
20311,1,0,0,65.42679999496053,,65.42679999496053,65.42679999496053
20312,1,0,0,78.88274999000082,,78.88274999000082,78.88274999000082
20313,1,0,0,74.98320001195643,,74.98320001195643,74.98320001195643
20314,1,0,0,81.34474999795805,,81.34474999795805,81.34474999795805
20315,1,0,0,65.42680000524699,,65.42680000524699,65.42680000524699
20316,1,0,0,147.44345000401503,,147.44345000401503,147.44345000401503
20317,1,0,0,63.22820000803863,,63.22820000803863,63.22820000803863
20318,1,0,0,147.43568499730324,,147.43568499730324,147.43568499730324
20319,1,0,0,58.47400000303294,,58.47400000303294,58.47400000303294
20320,1,0,0,79.6829999991645,,79.6829999991645,79.6829999991645
20321,1,0,0,76.54055000130111,,76.54055000130111,76.54055000130111
20322,1,0,0,66.82194999822961,,66.82194999822961,66.82194999822961
20323,1,0,0,68.1036499952607,,68.1036499952607,68.1036499952607
20324,1,0,0,71.6324499993493,,71.6324499993493,71.6324499993493
20325,1,0,0,62.275299997805405,,62.275299997805405,62.275299997805405
20327,1,0,0,77.88129999260191,,77.88129999260191,77.88129999260191
20328,1,0,0,58.546099991236126,,58.546099991236126,58.546099991236126
20329,1,0,0,67.81320499257745,,67.81320499257745,67.81320499257745
20330,1,0,0,147.40279999496354,,147.40279999496354,147.40279999496354
20331,1,0,0,136.28096700288415,,136.28096700288415,136.28096700288415
20332,1,0,0,68.03929999990046,,68.03929999990046,68.03929999990046
20333,1,0,0,1555.2766545078605,,1555.2766545078605,1555.2766545078605
20334,1,0,0,1049.7662504686712,,1049.7662504686712,1049.7662504686712
20335,1,0,0,49.15144999574772,,49.15144999574772,49.15144999574772
20336,1,0,0,410.3100159939517,,410.3100159939517,410.3100159939517
20340,1,0,0,49.81574999892849,,49.81574999892849,49.81574999892849
20341,1,0,0,386.2609130042709,,386.2609130042709,386.2609130042709
20342,1,0,0,307.0820989898071,,307.0820989898071,307.0820989898071
20343,1,0,0,540.6484100153432,,540.6484100153432,540.6484100153432
20344,1,0,0,50.828584993771884,,50.828584993771884,50.828584993771884
20345,1,0,0,237.5480650121752,,237.5480650121752,237.5480650121752
20346,1,0,0,515.8799899769106,,515.8799899769106,515.8799899769106
20347,1,0,0,348.3676824917958,,348.3676824917958,348.3676824917958
20348,1,0,0,538.6762235124198,,538.6762235124198,538.6762235124198
20349,1,0,0,60.70889999993479,,60.70889999993479,60.70889999993479
20350,1,0,0,375.52473996434145,,375.52473996434145,375.52473996434145
20352,1,0,0,49.74329999193245,,49.74329999193245,49.74329999193245
20353,1,0,0,340.9788499843301,,340.9788499843301,340.9788499843301
20354,1,0,0,167.1917500033285,,167.1917500033285,167.1917500033285
20355,1,0,0,496.3449969760438,,496.3449969760438,496.3449969760438
20356,1,0,0,50.14220000720206,,50.14220000720206,50.14220000720206
20357,1,0,0,383.2408054602351,,383.2408054602351,383.2408054602351
20358,1,0,0,81.19299999735598,,81.19299999735598,81.19299999735598
20359,1,0,0,70.69289999878887,,70.69289999878887,70.69289999878887
20361,1,0,0,45.78819999992476,,45.78819999992476,45.78819999992476
20362,1,0,0,62.962050004625226,,62.962050004625226,62.962050004625226
20363,1,0,0,60.807000005827106,,60.807000005827106,60.807000005827106
20364,1,0,0,64.7621999979875,,64.7621999979875,64.7621999979875
20365,1,0,0,69.86810000967947,,69.86810000967947,69.86810000967947
20366,1,0,0,62.31080000321775,,62.31080000321775,62.31080000321775
20367,1,0,0,62.82609999988985,,62.82609999988985,62.82609999988985
20368,1,0,0,56.68310000481271,,56.68310000481271,56.68310000481271
20369,1,0,0,734.1410255121148,,734.1410255121148,734.1410255121148
20370,1,0,0,45.7910999999274,,45.7910999999274,45.7910999999274
20371,1,0,0,54.09275000291856,,54.09275000291856,54.09275000291856
20372,1,0,0,45.319050008986665,,45.319050008986665,45.319050008986665
20373,1,0,0,45.788200004673634,,45.788200004673634,45.788200004673634
20374,1,0,0,60.739199994215,,60.739199994215,60.739199994215
20375,1,0,0,46.287199995005516,,46.287199995005516,46.287199995005516
20376,1,0,0,44.331599999891516,,44.331599999891516,44.331599999891516
20377,1,0,0,70.91849999933729,,70.91849999933729,70.91849999933729
20378,1,0,0,45.79109999994428,,45.79109999994428,45.79109999994428
20379,1,0,0,75.81230000147767,,75.81230000147767,75.81230000147767
20380,1,0,0,63.95999999409484,,63.95999999409484,63.95999999409484
20381,1,0,0,60.81525000011542,,60.81525000011542,60.81525000011542
20382,1,0,0,45.78820000465675,,45.78820000465675,45.78820000465675
20383,1,0,0,44.28619999992438,,44.28619999992438,44.28619999992438
20384,1,0,0,86.61195999959969,,86.61195999959969,86.61195999959969
20385,1,0,0,94.30989998893467,,94.30989998893467,94.30989998893467
20386,1,0,0,66.51355000596575,,66.51355000596575,66.51355000596575
20387,1,0,0,56.46530000588855,,56.46530000588855,56.46530000588855
20388,1,0,0,92.73259999993456,,92.73259999993456,92.73259999993456
20390,1,0,0,52.60909999740677,,52.60909999740677,52.60909999740677
20391,1,0,0,635.92041000362,,635.92041000362,635.92041000362
20392,1,0,0,57.45969998419548,,57.45969998419548,57.45969998419548
20393,1,0,0,668.228710011519,,668.228710011519,668.228710011519
20395,1,0,0,522.8584870032219,,522.8584870032219,522.8584870032219
20396,1,0,0,61.46729999991566,,61.46729999991566,61.46729999991566
20397,1,0,0,348.35419999582456,,348.35419999582456,348.35419999582456
20398,1,0,0,113.0206500012064,,113.0206500012064,113.0206500012064
20399,1,0,0,92.71715000024135,,92.71715000024135,92.71715000024135
20400,1,0,0,85.37579998905423,,85.37579998905423,85.37579998905423
20401,1,0,0,215.79910000005304,,215.79910000005304,215.79910000005304
20402,1,0,0,106.50290000356233,,106.50290000356233,106.50290000356233
20403,1,0,0,368.8824799955781,,368.8824799955781,368.8824799955781
20404,1,0,0,478.7330899975162,,478.7330899975162,478.7330899975162
20405,1,0,0,303.18005001027257,,303.18005001027257,303.18005001027257
20407,1,0,0,390.79910001064695,,390.79910001064695,390.79910001064695
20408,1,0,0,95.0389050101247,,95.0389050101247,95.0389050101247
20409,1,0,0,2689.495558971942,,2689.495558971942,2689.495558971942
20410,1,0,0,456.01202001934877,,456.01202001934877,456.01202001934877
20411,1,0,0,93.07439999711528,,93.07439999711528,93.07439999711528
20412,1,0,0,131.6076000007774,,131.6076000007774,131.6076000007774
20413,1,0,0,318.8482850085499,,318.8482850085499,318.8482850085499
20414,1,0,0,102.39591499799668,,102.39591499799668,102.39591499799668
20415,1,0,0,107.31489999990508,,107.31489999990508,107.31489999990508
20416,1,0,0,93.15199999703106,,93.15199999703106,93.15199999703106
20417,1,0,0,92.81474998957876,,92.81474998957876,92.81474998957876
20418,1,0,0,410.02949500289304,,410.02949500289304,410.02949500289304
20419,1,0,0,112.00494999637226,,112.00494999637226,112.00494999637226
20420,1,0,0,57.42520000242734,,57.42520000242734,57.42520000242734
20424,1,0,0,53401.68691138617,,53401.68691138617,53401.68691138617
20426,1,0,0,1851.0392499915874,,1851.0392499915874,1851.0392499915874
20427,1,0,0,52.75604999300859,,52.75604999300859,52.75604999300859
20429,1,0,0,64.10569999833658,,64.10569999833658,64.10569999833658
20430,1,0,0,73.86025000578151,,73.86025000578151,73.86025000578151
20431,1,0,0,64.54840000530265,,64.54840000530265,64.54840000530265
20433,1,0,0,52.716200005157106,,52.716200005157106,52.716200005157106
20434,1,0,0,81.44015000309052,,81.44015000309052,81.44015000309052
20435,1,0,0,68.20888500263968,,68.20888500263968,68.20888500263968
20436,1,0,0,64.07909999844388,,64.07909999844388,64.07909999844388
20437,1,0,0,43.357499998909475,,43.357499998909475,43.357499998909475
20438,1,0,0,63.82959999854246,,63.82959999854246,63.82959999854246
20439,1,0,0,66.32560000039607,,66.32560000039607,66.32560000039607
20440,1,0,0,75.58700000615919,,75.58700000615919,75.58700000615919
20441,1,0,0,51.751599999892385,,51.751599999892385,51.751599999892385
20443,1,0,0,71.55949999861431,,71.55949999861431,71.55949999861431
20444,1,0,0,76.69749000396122,,76.69749000396122,76.69749000396122
20445,1,0,0,43.32179999156979,,43.32179999156979,43.32179999156979
20446,1,0,0,43.31089999387634,,43.31089999387634,43.31089999387634
20447,1,0,0,46.619599999967825,,46.619599999967825,46.619599999967825
20448,1,0,0,49.2011999940633,,49.2011999940633,49.2011999940633
20449,1,0,0,68.23489999412914,,68.23489999412914,68.23489999412914
20450,1,0,0,874.5015499967012,,874.5015499967012,874.5015499967012
20451,1,0,0,119.0449999984773,,119.0449999984773,119.0449999984773
20452,1,0,0,396714.3019790029,,396714.3019790029,396714.3019790029
20453,1,0,0,1787.741261001731,,1787.741261001731,1787.741261001731
20454,1,0,0,654.5103859971613,,654.5103859971613,654.5103859971613
20455,1,0,0,70.21500000001048,,70.21500000001048,70.21500000001048
20456,1,0,0,58.10749999516163,,58.10749999516163,58.10749999516163
20457,1,0,0,42.80185000356968,,42.80185000356968,42.80185000356968
20458,1,0,0,51.55154999779086,,51.55154999779086,51.55154999779086
20460,1,0,0,58.04834999526362,,58.04834999526362,58.04834999526362
20461,1,0,0,56.986099999947044,,56.986099999947044,56.986099999947044
20462,1,0,0,60.682499994776,,60.682499994776,60.682499994776
